# (i, j) of upper left coordinates.
478,113
520,258
207,37
232,118
591,128
228,137
565,143
116,177
257,184
217,185
281,203
364,205
191,216
240,225
579,232
222,256
232,278
482,455
490,49
592,93
256,208
412,240
477,386
76,405
165,549
560,238
644,98
195,525
119,430
109,413
93,200
480,33
548,224
96,521
622,314
234,478
128,535
107,508
470,267
252,243
