# (i, j) of upper left coordinates.
581,67
121,126
76,168
607,198
129,304
660,368
96,432
190,461
586,474
589,182
489,77
335,122
239,461
337,471
155,521
659,203
371,490
154,597
35,376
559,585
238,584
23,555
237,566
363,463
626,586
458,442
