# (i, j) of upper left coordinates.
126,189
46,239
617,319
129,328
256,370
206,399
570,406
682,462
337,435
160,447
370,488
142,519
249,588
629,46
569,112
38,368
535,543
236,572
605,103
228,495
233,512
389,441
596,534
47,519
373,449
