# (i, j) of upper left coordinates.
183,109
425,109
630,136
615,160
583,209
262,225
81,236
360,246
186,252
210,279
594,282
568,289
221,300
490,425
479,475
642,42
534,94
567,108
536,113
214,183
525,189
208,219
243,249
281,252
407,281
75,447
129,472
99,532
159,589
531,306
117,452
195,553
56,229
210,201
237,266
95,551
643,346
480,298
604,258
231,508
