# (i, j) of upper left coordinates.
671,73
597,134
167,145
563,161
656,162
630,179
598,259
54,262
280,271
170,272
201,286
209,307
614,307
578,325
501,455
475,484
675,140
439,142
563,142
196,214
196,232
541,235
270,247
197,249
355,270
234,275
399,300
76,473
125,475
136,503
43,240
225,291
96,565
92,545
194,564
229,523
456,317
480,321
533,333
616,283
234,306
258,339
