# (i, j) of upper left coordinates.
635,172
96,125
86,177
612,199
570,223
590,227
536,349
497,389
581,148
657,164
534,202
324,213
522,220
330,232
436,264
447,368
461,380
355,215
535,265
578,172
92,198
