# (i, j) of upper left coordinates.
136,65
95,120
129,273
647,355
105,402
247,438
193,448
580,454
343,64
597,171
335,459
372,491
154,501
234,548
149,575
43,370
362,458
551,576
697,499
26,545
379,462
578,163
617,575
235,567
444,420
645,177
