# (i, j) of upper left coordinates.
602,53
354,64
105,73
501,91
384,125
123,141
596,285
648,370
327,381
616,569
617,330
174,87
688,240
100,440
360,511
177,560
227,591
432,536
626,43
63,567
34,378
352,141
161,101
525,527
