# (i, j) of upper left coordinates.
200,156
130,169
497,172
217,203
684,243
92,292
659,353
192,366
211,368
96,369
167,373
148,387
323,388
625,430
618,490
253,81
506,251
634,325
390,366
349,372
492,424
523,342
486,561
373,372
221,385
229,403
688,420
