# (i, j) of upper left coordinates.
60,84
248,105
266,119
622,154
664,239
458,386
131,467
602,531
86,467
218,102
443,254
113,275
252,329
157,353
189,426
150,450
161,570
432,600
354,71
229,433
155,470
65,471
482,573
201,86
93,446
88,418
470,500
169,67
105,428
654,519
329,111
341,97
269,77
244,351
437,78
