# (i, j) of upper left coordinates.
133,123
64,174
135,287
597,291
261,319
208,358
560,382
171,413
670,434
345,422
359,480
143,491
66,502
525,519
252,541
234,542
543,78
40,361
235,487
584,503
376,440
227,470
566,55
389,428
