# (i, j) of upper left coordinates.
115,46
512,117
26,132
398,159
154,176
211,193
602,200
605,218
273,219
470,276
289,308
673,370
629,405
674,406
599,407
384,447
586,456
448,149
268,449
518,593
601,594
134,24
528,557
20,113
354,411
674,389
38,339
609,567
