# (i, j) of upper left coordinates.
549,94
126,183
48,233
616,318
131,323
257,365
207,394
570,405
161,445
681,460
338,435
370,489
249,586
566,109
141,518
623,43
38,367
48,519
534,541
236,571
601,99
228,493
234,511
389,440
596,531
374,449
