# (i, j) of upper left coordinates.
548,500
184,53
117,60
599,84
129,108
182,109
616,111
652,122
214,161
54,194
214,235
453,237
151,257
61,307
270,311
686,367
549,377
653,381
160,384
334,465
698,594
136,330
388,110
185,193
176,210
42,285
91,308
365,519
641,530
463,569
302,130
85,344
403,502
256,577
41,258
146,290
461,356
707,533
160,278
633,365
