# (i, j) of upper left coordinates.
629,163
102,105
607,189
530,190
518,210
567,214
587,219
532,339
494,378
572,133
430,250
444,358
459,370
648,153
357,206
534,256
566,157
329,221
95,166
95,184
323,203
