# (i, j) of upper left coordinates.
574,56
480,58
337,106
124,108
82,154
603,191
129,295
657,365
242,456
190,460
336,470
585,470
98,424
371,491
153,516
153,588
235,561
655,197
24,551
38,373
557,581
362,462
624,582
454,437
378,473
