# (i, j) of upper left coordinates.
82,79
135,85
300,111
304,147
23,151
509,209
99,235
77,243
57,245
351,252
601,264
660,406
661,443
206,294
291,193
328,520
368,538
548,180
55,225
50,591
687,152
372,257
13,520
485,574
469,583
