# (i, j) of upper left coordinates.
350,48
488,68
181,70
172,91
137,112
384,115
676,226
590,268
645,360
326,366
614,563
613,321
612,33
104,430
358,508
176,553
226,581
65,560
595,45
347,129
41,365
427,531
522,521
