# (i, j) of upper left coordinates.
262,145
129,199
203,202
204,258
521,288
642,348
677,380
137,410
645,466
626,529
516,195
77,307
348,384
81,387
220,394
158,398
326,408
226,415
237,433
499,443
539,380
491,580
378,389
394,382
