# (i, j) of upper left coordinates.
27,73
44,74
639,163
76,286
628,298
183,520
606,531
555,204
327,286
123,385
351,499
224,539
154,588
397,514
690,413
76,520
602,282
405,498
387,498
501,502
12,585
