# (i, j) of upper left coordinates.
253,61
651,212
245,274
153,299
449,360
190,389
240,407
585,496
97,444
109,225
428,233
162,399
85,405
158,534
220,44
601,115
567,139
410,575
106,404
70,445
458,563
159,418
137,420
702,466
0,543
573,171
109,264
102,424
652,487
240,39
670,192
252,301
548,136
