# (i, j) of upper left coordinates.
264,155
520,202
129,204
204,210
201,268
644,351
680,384
78,392
134,416
524,295
75,310
348,388
157,404
327,412
228,422
237,440
627,536
492,583
222,400
499,446
205,395
394,384
541,386
647,473
378,393
