# (i, j) of upper left coordinates.
131,130
62,181
134,290
599,294
207,360
561,384
170,416
671,436
259,323
344,423
361,480
252,545
547,81
586,506
571,61
142,493
64,503
234,544
39,361
525,522
534,61
234,488
376,440
227,472
389,428
