# (i, j) of upper left coordinates.
309,66
345,164
81,165
101,169
123,169
564,203
623,352
655,415
326,451
368,518
644,353
481,143
67,240
176,594
675,116
74,144
512,147
219,208
373,204
83,478
464,558
652,92
288,51
377,185
56,583
446,559
551,57
