# (i, j) of upper left coordinates.
577,62
485,69
336,114
123,117
78,162
605,195
129,300
659,367
97,429
190,460
586,472
240,458
337,470
372,490
154,518
236,564
657,200
23,554
153,593
36,375
558,584
587,179
363,462
237,582
625,584
456,440
