# (i, j) of upper left coordinates.
575,59
482,62
336,109
124,111
81,157
604,192
129,297
658,366
98,426
241,457
190,460
585,471
336,470
371,491
236,562
153,589
701,510
153,517
625,583
656,198
24,552
37,374
557,582
586,177
362,463
455,438
378,473
237,580
