# (i, j) of upper left coordinates.
220,70
244,95
137,115
657,215
614,268
629,288
131,317
210,332
360,333
180,336
383,341
149,346
592,366
659,375
679,384
604,427
528,553
483,94
466,181
129,249
308,340
327,346
231,358
485,528
79,558
480,258
213,353
479,389
144,567
147,586
80,588
123,80
219,589
540,424
184,318
