# (i, j) of upper left coordinates.
72,120
124,125
299,140
305,183
286,236
94,262
66,270
616,287
356,288
672,419
663,446
367,542
525,236
331,538
560,194
45,279
13,526
646,65
23,169
379,280
47,589
489,574
474,584
