# (i, j) of upper left coordinates.
39,42
252,58
142,97
648,200
139,227
151,296
358,320
184,330
149,331
574,336
643,346
666,364
598,400
522,528
481,56
454,150
606,241
616,257
391,334
229,337
0,538
84,576
467,228
483,511
143,542
296,320
311,331
78,538
210,338
146,567
181,302
662,340
477,373
688,216
222,571
537,398
198,303
