# (i, j) of upper left coordinates.
44,74
27,75
640,164
557,206
76,289
629,301
691,414
182,521
607,532
327,289
122,387
352,500
224,541
398,514
603,285
153,589
75,521
406,498
388,499
502,503
11,585
