# (i, j) of upper left coordinates.
642,96
475,110
233,116
589,126
229,134
564,139
118,174
257,183
281,201
364,204
257,207
191,215
240,223
578,231
222,255
233,276
477,385
76,404
482,455
469,265
217,183
412,237
165,548
486,46
519,257
195,523
96,199
119,429
590,90
109,412
107,509
547,221
96,520
622,313
234,478
128,533
253,240
