# (i, j) of upper left coordinates.
349,43
185,66
136,75
176,91
140,105
384,112
673,222
588,263
644,356
44,361
105,429
613,560
612,319
484,61
326,362
357,508
177,550
226,579
0,595
65,557
425,530
111,48
345,126
423,512
520,520
593,42
