# (i, j) of upper left coordinates.
621,131
87,243
620,260
680,393
345,492
186,499
598,512
536,168
330,236
124,358
81,492
225,511
599,252
23,248
154,566
395,488
376,485
38,52
383,503
485,484
15,576
