# (i, j) of upper left coordinates.
557,144
625,154
115,84
102,157
602,177
528,182
566,204
586,208
525,325
489,362
562,120
94,175
516,201
423,237
439,343
640,139
360,200
535,245
333,212
328,194
663,127
454,355
