# (i, j) of upper left coordinates.
349,240
68,204
621,227
575,244
597,249
543,379
506,420
88,220
317,242
536,244
327,260
450,307
454,399
472,409
647,197
540,292
655,83
676,196
471,128
543,228
76,174
