# (i, j) of upper left coordinates.
657,63
105,181
644,188
125,227
105,230
447,335
175,342
192,354
575,463
428,206
159,244
165,369
252,386
87,388
161,493
574,75
392,550
585,589
76,423
441,551
701,597
7,527
674,42
577,141
464,439
243,225
117,378
677,598
653,464
265,247
