# (i, j) of upper left coordinates.
222,65
246,88
139,112
653,211
132,246
611,261
626,282
135,312
209,327
385,337
589,360
658,371
678,380
603,422
527,546
483,86
463,174
359,326
305,332
181,333
323,341
149,342
230,353
80,553
476,251
485,523
148,581
212,348
478,386
145,560
81,586
127,76
221,584
539,421
183,313
