# (i, j) of upper left coordinates.
143,87
644,192
142,215
600,229
158,286
358,316
150,325
570,327
229,330
639,339
663,359
597,394
483,509
520,520
449,136
610,246
292,311
204,316
307,325
186,327
394,331
1,533
255,44
463,218
142,536
145,562
83,575
211,333
77,532
681,210
657,335
183,293
200,297
478,370
538,394
222,567
39,275
