# (i, j) of upper left coordinates.
102,55
268,243
135,245
562,250
208,294
543,346
181,355
654,391
54,339
345,406
40,427
145,452
338,453
93,466
508,483
231,446
242,481
627,593
563,449
377,422
233,496
693,517
447,287
