# (i, j) of upper left coordinates.
119,67
298,132
271,149
68,153
635,373
680,410
397,440
706,529
356,32
373,382
329,434
53,436
233,489
697,585
531,91
55,132
38,187
55,190
668,303
690,360
454,438
473,431
469,447
182,551
