# (i, j) of upper left coordinates.
655,61
644,187
125,226
106,229
160,243
447,334
192,353
253,386
87,388
575,462
105,179
428,205
175,339
165,367
161,492
573,74
244,224
391,548
585,588
76,422
440,550
701,596
7,526
577,139
416,600
117,377
114,419
677,597
653,464
265,246
