# (i, j) of upper left coordinates.
310,66
292,81
97,84
621,346
674,392
400,413
699,520
506,43
656,286
370,347
52,389
327,390
243,448
694,587
21,380
27,594
682,327
438,416
454,407
2,599
185,514
2,582
