# (i, j) of upper left coordinates.
81,118
678,80
470,116
350,137
88,139
112,144
136,146
548,177
92,188
81,217
655,404
328,436
366,517
636,346
617,338
490,127
73,198
637,82
226,176
58,579
176,585
622,595
371,184
86,471
457,551
378,165
