# (i, j) of upper left coordinates.
635,91
465,97
586,119
561,128
123,163
258,178
219,180
261,202
191,210
240,217
570,225
226,249
238,272
476,380
76,398
482,453
582,76
239,99
363,198
414,225
195,520
165,546
518,249
102,192
117,424
235,117
108,406
109,507
94,520
282,194
542,208
601,83
32,222
465,259
103,598
129,529
618,308
112,537
621,288
235,473
255,231
