# (i, j) of upper left coordinates.
206,117
128,139
230,150
485,217
670,226
108,277
624,298
645,324
111,345
340,359
317,366
609,398
692,405
611,456
484,544
532,578
488,140
381,349
363,351
146,366
236,390
675,399
218,374
145,589
79,579
484,407
78,599
214,355
542,450
184,339
501,298
203,339
