# (i, j) of upper left coordinates.
650,26
625,41
636,171
132,205
162,205
110,208
182,300
445,316
191,327
255,370
90,373
692,562
646,95
247,204
101,147
427,186
169,331
464,416
569,442
379,530
576,567
407,583
577,126
78,408
161,463
431,539
702,580
670,582
651,446
699,419
696,457
85,134
660,166
273,211
