# (i, j) of upper left coordinates.
472,41
199,51
152,83
185,88
384,103
667,211
582,250
639,345
52,348
110,422
612,554
610,313
326,348
356,506
177,543
226,571
419,526
68,550
341,117
2,591
142,58
115,35
419,508
517,515
