# (i, j) of upper left coordinates.
126,215
625,331
122,349
253,392
204,415
573,420
685,472
560,597
34,270
335,441
388,449
157,461
372,489
143,533
576,129
645,55
41,367
39,524
539,551
238,584
617,124
370,452
229,508
233,526
600,544
560,116
