# (i, j) of upper left coordinates.
566,100
552,427
95,278
471,427
396,437
517,471
489,488
268,494
539,121
478,262
343,433
88,498
667,585
283,563
410,207
431,403
668,505
411,599
77,76
639,533
598,77
