# (i, j) of upper left coordinates.
476,52
572,53
125,102
337,102
84,149
602,189
129,292
655,364
191,459
585,469
99,421
243,453
336,468
371,492
153,515
377,472
235,559
653,194
25,549
40,372
556,579
153,585
584,174
362,462
622,580
453,434
