# (i, j) of upper left coordinates.
89,112
572,558
98,131
630,162
163,181
113,194
138,194
445,302
172,311
193,312
34,346
91,362
78,397
697,409
564,429
372,520
692,555
259,193
126,395
649,434
608,26
425,176
186,277
464,409
160,448
401,575
656,162
257,359
425,534
634,21
575,116
152,322
690,446
667,576
123,348
704,575
