# (i, j) of upper left coordinates.
435,96
489,58
380,110
167,133
221,143
280,174
585,181
466,211
283,264
661,350
669,369
587,383
618,398
573,428
12,41
582,163
666,386
373,417
276,418
524,527
512,570
588,577
49,320
506,587
602,548
72,80
353,394
