# (i, j) of upper left coordinates.
36,42
621,125
87,234
619,251
676,388
188,494
597,509
533,161
332,227
30,240
125,350
393,483
84,487
344,488
226,506
599,244
154,563
26,395
380,499
374,481
15,577
