# (i, j) of upper left coordinates.
538,70
127,146
58,198
133,299
605,303
206,373
564,390
673,443
258,338
166,425
343,426
364,482
60,507
253,557
142,498
590,515
554,89
528,527
236,551
36,364
581,73
227,476
234,493
375,442
