# (i, j) of upper left coordinates.
141,49
102,107
128,266
644,352
107,396
194,447
579,451
344,50
249,433
334,458
379,462
372,494
153,497
615,571
642,170
44,371
362,458
148,568
594,166
14,333
549,571
28,539
233,541
