# (i, j) of upper left coordinates.
620,37
635,169
162,198
134,202
111,204
183,293
445,313
192,323
28,354
256,367
567,438
377,527
692,560
250,201
123,402
426,183
170,325
90,370
464,414
160,458
670,580
550,45
660,166
575,564
405,580
79,405
429,537
577,123
703,580
100,143
650,443
694,454
699,417
274,206
86,128
152,336
