# (i, j) of upper left coordinates.
255,93
199,164
130,174
215,211
687,245
509,257
634,327
662,355
94,371
212,371
166,375
147,388
628,435
620,495
500,174
90,293
391,366
193,369
349,372
323,389
525,345
487,563
374,373
222,388
231,406
492,426
690,423
