# (i, j) of upper left coordinates.
204,44
631,62
82,119
130,123
453,130
261,143
168,158
105,168
189,178
169,179
267,237
114,280
605,284
665,305
168,306
305,372
323,436
622,469
428,521
652,543
82,171
112,207
580,265
516,296
255,529
301,90
516,418
74,203
101,187
372,453
688,283
684,461
111,123
142,215
