# (i, j) of upper left coordinates.
453,193
151,65
439,96
634,178
147,197
665,202
591,206
600,225
561,304
151,311
653,346
595,376
515,503
283,297
355,309
226,314
628,318
396,325
481,504
4,518
85,567
198,290
138,519
189,594
169,270
189,323
143,548
295,312
76,517
94,595
37,263
455,358
478,356
224,556
535,376
