# (i, j) of upper left coordinates.
271,200
131,225
541,225
206,249
191,310
533,320
649,367
329,430
236,447
628,564
65,322
345,396
693,406
60,407
152,425
115,438
502,461
237,465
667,499
497,595
229,417
552,415
378,407
446,264
