# (i, j) of upper left coordinates.
355,68
104,76
384,127
120,146
689,241
596,287
649,372
616,570
618,331
603,54
172,90
503,94
326,383
99,442
360,511
176,562
227,592
433,537
251,93
629,45
62,568
33,379
353,143
526,527
