# (i, j) of upper left coordinates.
605,37
99,64
442,98
147,105
277,122
88,127
181,128
178,153
85,165
113,172
262,210
589,252
126,267
672,267
169,289
654,289
297,338
507,393
314,410
695,429
619,454
420,507
637,527
115,133
196,150
566,235
432,254
502,271
253,515
55,138
81,146
366,443
692,459
91,87
139,183
