# (i, j) of upper left coordinates.
141,52
366,53
240,93
307,114
197,122
190,140
89,160
457,190
233,193
58,205
74,217
158,242
63,247
46,263
68,272
100,273
96,315
678,337
633,339
164,346
317,425
345,483
685,489
628,501
449,549
680,572
154,209
172,228
275,282
611,322
538,343
258,557
532,464
605,85
389,479
594,56
680,111
683,456
206,54
454,322
