# (i, j) of upper left coordinates.
431,56
166,74
297,90
178,115
32,144
257,169
142,244
649,250
181,267
638,271
288,305
494,362
650,417
615,437
408,491
618,504
194,106
564,212
422,227
485,241
306,380
689,408
253,495
549,198
199,78
133,130
99,126
686,441
359,435
120,79
115,115
